,qname,teloBPLengths
432,ad2546d5-d258-4605-b44c-57cec8a098d4,36
433,359e12d3-1717-4e64-80ac-1500cce79a1b,30
434,6ff039e3-b212-4132-ae6e-2d003293552b,4080
435,dc3e9c22-a623-4ccf-81a7-78d59e4b4511,36
436,19033ab3-557e-46a0-955c-994b93b0d8ce,246
437,80547eb8-8f44-4660-8ce9-5d521017a3ed,120
438,40f9884d-028b-4d61-89a4-a43151dc216d,462
439,165c6bde-8cd3-4df8-bd40-5f37ca7fb8f5,144
440,ae191753-8a76-4265-898b-a2f8b7cf76dd,1500
441,5efca11c-7fb8-4248-815d-2bf5198b989a,1602
