read_id	length	strand
facd9f26-cc50-45d0-b63d-53c3ab42803b	160	G
bbfde7b3-f2cf-4752-aa02-dcd2509ebbb7	2610	G
bbfde7b3-f2cf-4752-aa02-dcd2509ebbb7	353	G
2dee541a-ec60-43b0-83f1-ad696314d272	3016	G
2dee541a-ec60-43b0-83f1-ad696314d272	65	G
76f57276-dc6a-4e86-9a6f-eb2cdbaf4ea3	4051	G
e97744f5-9d8b-4904-9c75-d9c1591f7f38	4229	G
4554327a-cb84-4c52-b308-23ee1a1ceffe	332	G
5826c2fa-4d28-4acb-89ea-89b2b8ec0926	3054	G
5826c2fa-4d28-4acb-89ea-89b2b8ec0926	116	G
5826c2fa-4d28-4acb-89ea-89b2b8ec0926	72	G
f04b256e-1d96-4d6f-b721-8119f9e82fec	1258	G
8cec0b2f-6814-4112-986a-be4afb2854c4	747	G
c6d51f01-fa6b-4dee-b72c-2707979dc439	745	G
5b3ee6c6-ea7e-4374-9c73-d803f9c50d70	3047	G
4c5f7f21-fe4c-46b8-a412-6bec121c48d0	2232	G
4c5f7f21-fe4c-46b8-a412-6bec121c48d0	845	G
e999adb9-e0c5-4150-8c59-1c0aa69ba75a	5598	G
5b1f9f0f-4df1-4dca-94b3-3559f205a608	4503	G
d81acc27-1001-4c2c-b022-0239090be3f7	3821	G
846c2da0-ad31-47b4-800a-5044b7f28b18	4469	G
69e53422-6813-4f9e-a9b7-8e5fb34c2613	3296	G
b758ff4f-9e36-4066-85ee-2da9352d62a5	5970	G
1eedddd1-9ae9-4009-bc67-867b5b0e952e	3623	G
3e1519f5-8fa6-4ba8-a53c-2d07ecade952	2163	G
70fcd264-6772-4b82-8467-b8deaa32fb99	2219	G
24aa182d-ca53-473a-8aae-f634481421b1	5082	G
d4b98906-6a84-4e08-a482-e5ca730b9442	4475	G
de93a5bd-c3f4-47b3-9c1b-6558a23e461b	2732	G
de93a5bd-c3f4-47b3-9c1b-6558a23e461b	52	G
