read_id	length	strand
37527933-ea5e-43f1-a8b6-af1888613dcf	329	G
3a4a62ac-aa89-47b1-8da4-b75d338662c5	102	G
3a4a62ac-aa89-47b1-8da4-b75d338662c5	59	G
3a4a62ac-aa89-47b1-8da4-b75d338662c5	89	G
32d03659-dbaf-4afc-8770-d1edfeafbbf7	1180	G
349d00a1-bfd0-4e2c-a9da-0f8123e6b6a1	488	G
3540ebcf-0be8-43f0-8306-d3d4d72d1bd0	2310	G
3562d2c6-a2f8-4de3-a4a5-118df1e84260	412	G
35759a8f-81e8-4c72-8f6f-1f01a53f12e6	108	G
3a6dc01c-1de7-452b-8269-0290e09fd90f	52	G
3ab30369-d657-47c6-abed-bc477b0c110d	138	G
3ab6d59b-054c-4e09-8052-c94bdcf1b48e	132	G
3dcff548-aeab-47ae-83a2-95e41ce985f4	201	G
3eb89325-e1fe-4c48-ab19-43ce66380414	217	G
2403839f-95fc-462e-94e7-6f80c6471792	167	G
24aa182d-ca53-473a-8aae-f634481421b1	5088	G
24b683f1-5a0a-4ec6-a14e-c086071bda53	137	G
24b683f1-5a0a-4ec6-a14e-c086071bda53	102	G
2607442a-1c3e-4ef0-a2b6-1e848db1516e	1480	G
2607442a-1c3e-4ef0-a2b6-1e848db1516e	88	G
2723f106-4060-4924-a61c-69f04cedc653	2158	G
2723f106-4060-4924-a61c-69f04cedc653	1116	G
2bd0a0c6-be55-4ab5-b6b2-7a865a5ba1b7	501	G
2be0c816-2baf-457d-a20c-7205d5bba6e4	118	G
2bf1c15a-cd91-4f9b-88ae-f1a9f88fe11f	436	G
3781c721-fee4-478f-834b-46bc9a704595	332	G
3781c721-fee4-478f-834b-46bc9a704595	134	G
37880388-cc79-4437-bfa6-9bc16d2cf05e	453	G
37e5fa57-33d1-4a60-b99a-c5d2b1434e52	1549	G
38b868e1-8153-4d64-bd51-90339967b572	108	G
38ed3ca8-dd06-4d2a-baf6-3a1c15d406f4	249	G
39ac065a-8e70-43cc-af24-6c51d4a7d4e6	1191	G
39d2d5cf-f371-4121-a582-02923c9551d2	333	G
39ef7033-5915-40cc-a816-bec0341100a7	1797	G
39ef7033-5915-40cc-a816-bec0341100a7	150	G
39ef7033-5915-40cc-a816-bec0341100a7	93	G
3bedbad2-e414-4811-ad16-0951ec082854	249	G
3cf1e810-a3b7-42f8-ae2e-c845652f9b61	752	G
3d483ce5-2acd-41d0-8e35-1750c4bc1e0a	1736	G
3e97e3e9-ce18-4554-b2f7-100f7c3e9f20	330	G
3f9135a1-ecdb-4815-bd2f-e0c98ab3ba89	213	G
3f9135a1-ecdb-4815-bd2f-e0c98ab3ba89	105	G
42a2613d-b336-4994-8a9d-e63050872840	1825	G
3598daaa-b807-4e5d-b6ad-cde43cfa2b9e	208	G
3126c49a-8eca-4f25-ad01-2be8062711dd	133	G
4477a7df-5cd5-4384-89a3-6a0541075297	2582	G
447a33bd-d231-4411-9532-43e19a950f2f	84	G
46dd2212-6df3-4e3b-ac74-1f46416693fa	502	G
46dd2212-6df3-4e3b-ac74-1f46416693fa	225	G
3724cd4f-0daa-4bc3-91af-9c595bcdc046	1108	G
3724cd4f-0daa-4bc3-91af-9c595bcdc046	1524	G
4807f14f-56a5-4763-afe5-72c03b41093a	95	G
48a35fbf-802a-469d-a11f-e6c0133ceed9	78	G
3d83eab3-24db-40b2-b1ab-a2bb97fc7d71	116	G
3da8de8f-3164-4474-8530-3b4f60d76048	3972	G
4bf6820d-83b5-43a5-a0f0-9ed9214458ac	84	G
4c5f7f21-fe4c-46b8-a412-6bec121c48d0	100	G
4cedf6da-f50c-4252-a217-6520df4a93c7	252	G
4d66d669-8f6a-4611-a74d-ddf07df283c9	183	G
4d6cc7e6-5edd-4108-a42b-be592bee3900	2852	G
314f2051-ed3e-459a-be82-5b5fa452b91a	1297	G
319f1c2f-4e74-4f64-b511-9fd97ce779fe	200	G
319f1c2f-4e74-4f64-b511-9fd97ce779fe	210	G
319f1c2f-4e74-4f64-b511-9fd97ce779fe	130	G
319f1c2f-4e74-4f64-b511-9fd97ce779fe	161	G
319f1c2f-4e74-4f64-b511-9fd97ce779fe	98	G
