,qname,teloBPLengths
329,6cfa1bb7-7d61-4c45-8f01-04f70f0202c7,30
330,6db8f098-3901-4c9e-8a18-90c60fda5b56,258
331,5826c2fa-4d28-4acb-89ea-89b2b8ec0926,762
332,4d6cc7e6-5edd-4108-a42b-be592bee3900,132
333,5877a23a-26ab-4457-830f-6da6a1bfda82,24
334,58cfd553-d117-4e0c-a124-0d9b7bfe4f8d,42
335,597e0e48-693f-4f65-b888-431a212a4f79,624
336,6e66ee66-0ce6-4ea5-b7f8-cb8084e4aad7,324
337,6e7eddf6-144b-4c5b-b214-adde97d2ac60,30
338,6f3e46c7-5774-46ba-84ab-cc842b73ca32,708
339,72772d12-a2d4-4115-9791-3ee407852add,786
340,5c79dd76-18e2-4a17-bbc6-8bd5e93b1118,72
341,72b8f371-9340-4e51-881f-57c8c6038ec8,192
342,7394f288-faee-4fbd-bf27-efb0a391ee61,522
343,4a0373cb-4b28-439b-be08-ee48705b6803,228
344,504a3c65-e0cb-4ddb-a47a-e5df21889544,126
345,52540a1b-ba61-4b4c-aea4-b2de9a846277,348
346,5428e4c7-089e-4a4b-af2b-3c84fb66be07,456
347,543991ca-6cef-4f3f-a0e8-7fc7ce4e017d,300
348,545d0c10-8d31-4ce2-af0d-626bd2af3f0e,96
349,4afb6179-dbd3-479e-aae1-f30b79565955,1074
350,4b8017c2-b910-44f1-b0fc-0bea0b8b672e,2208
351,4c165fff-7fb7-4b1b-98e6-e82b1008f93c,294
352,51e8222f-81f2-4a39-958f-576fe9f847f1,444
353,52208e91-43db-495a-bccd-cad66abde084,72
354,52787495-f4a1-4fea-a588-34d187dd0544,114
355,5284ee00-0eab-45b3-af33-e27eadb1885b,42
356,531ad691-6c45-41a7-b833-282b595b7666,60
357,53d1e312-2c65-440b-94b8-14bba8d0f91f,312
358,5f656bf3-1201-47b3-83f5-9ee75139e306,36
359,573391fd-7d88-44b0-ab2b-bc42eea6cecc,6
360,575b8aa8-8009-4aa9-be63-95e0c9736c29,54
361,7346519c-8a6d-4201-8c65-73361e428251,24
362,579119d1-2e81-49b9-94bd-5fe749f0aecd,3030
363,550ebd58-c1d9-4eda-a8d3-4c97f35ad434,180
364,57dcebe4-bc41-44e7-a9bd-50681c63c93f,72
365,5b8cec6b-8224-452c-9cf6-dc6959ef56a2,192
366,59cfcde5-f1b8-40dc-a98b-ba94bc96704c,24
367,5bae714b-3dd6-49ae-95ab-3583005d2518,3450
368,5bf65a54-dbda-4803-b536-9a12bfc103aa,36
369,61808a43-6582-4bee-8a05-427adf419622,174
370,61dd4872-29bc-4835-aee6-20e95f66cb8a,114
371,627dedc4-6075-4b81-932e-71d585277427,1416
372,630ab916-8750-485f-83f1-4ca146cf52f1,624
373,63cd4f13-3482-4456-8bd3-598f6f8a8e9d,204
374,640dc76b-89be-4f61-89f8-963567d60611,132
375,5c77ae10-d0fd-4a88-9ab4-aa665ebe2318,318
376,740f7a60-8bd0-4a8e-ab49-e070ed0589cd,450
377,5cccdf43-7e4c-499e-ac6f-9b1024f1e669,276
378,5d34a202-8d53-4c08-973d-a4874610c2b4,108
379,64621477-bb59-4be5-a873-cf73b5722fe8,84
380,64710fa6-8fac-48f5-a6b0-bc73d8b929af,324
381,602eecdd-c1d6-4e49-b1df-cb375addab72,306
382,65049984-a06f-49f7-899b-6ef99857c711,108
383,656b2c36-9d2a-4270-ae96-2b1b4ba5f1e3,108
384,66baa53a-0527-4692-a0b8-ba9be58d1b4e,84
385,62f04d34-66f3-44ab-a316-d1fe7d7926f5,162
386,7467aa44-2993-4662-a654-27d3c24dc656,228
387,74f66a61-68e8-4ecb-827d-20c625c26112,156
388,7738bc72-ba82-4f59-993c-00648aefa274,96
389,779d292b-1ef6-46bc-9a41-646481d251b8,792
390,78851a90-7b31-4f37-8a63-dbd5edd9e5ee,186
391,7a114798-4990-42b5-a12b-b2a51fee7d63,54
392,7c891080-3cb1-43e1-84e5-7fb44643a7e1,114
393,7da78b24-9a33-4d00-a1a5-73e6f5fa2729,42
394,7e1515c1-49fd-4a07-a500-deb7af38fc77,48
395,7fa13e3b-db0c-4f2a-ad5c-19cff673df45,36
